"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count","genre_id","genre"
1000000,623791,56666,"Fiza",0.043023,"Released","2000-09-08",170,6.1,7,18,"Drama"
1000000,623791,56666,"Fiza",0.043023,"Released","2000-09-08",170,6.1,7,10769,"Foreign"
1000000,623791,56666,"Fiza",0.043023,"Released","2000-09-08",170,6.1,7,10749,"Romance"
1000000,0,8675,"Orgazmo",5.06516,"Released","1997-09-06",94,6.2,115,35,"Comedy"
0,0,13132,"All the Real Girls",3.65924,"Released","2003-08-01",108,5.9,30,18,"Drama"
0,0,13132,"All the Real Girls",3.65924,"Released","2003-08-01",108,5.9,30,10749,"Romance"
0,0,47686,"Dream with the Fishes",0.948316,"Released","1997-01-01",97,7.7,10,35,"Comedy"
1000000,464000,46989,"Blue Car",0.672695,"Released","2002-01-11",92,6.7,13,18,"Drama"
0,0,192132,"Palo Alto",16.570708,"Released","2014-05-09",100,6.4,348,18,"Drama"
0,0,24424,"Ajami",0.51799,"Released","2009-09-17",120,6.8,27,80,"Crime"
0,0,24424,"Ajami",0.51799,"Released","2009-09-17",120,6.8,27,18,"Drama"
0,0,13198,"Wristcutters: A Love Story",8.542921,"Released","2006-01-24",88,6.7,160,35,"Comedy"
0,0,13198,"Wristcutters: A Love Story",8.542921,"Released","2006-01-24",88,6.7,160,18,"Drama"
0,0,13198,"Wristcutters: A Love Story",8.542921,"Released","2006-01-24",88,6.7,160,14,"Fantasy"
0,0,13198,"Wristcutters: A Love Story",8.542921,"Released","2006-01-24",88,6.7,160,10749,"Romance"
0,336472,244267,"I Origins",37.555398,"Released","2014-07-18",106,7.5,1063,878,"Science Fiction"
0,336472,244267,"I Origins",37.555398,"Released","2014-07-18",106,7.5,1063,18,"Drama"
1000000,0,21413,"The Battle of Shaker Heights",5.20209,"Released","2003-08-22",79,5.6,17,35,"Comedy"
1000000,0,21413,"The Battle of Shaker Heights",5.20209,"Released","2003-08-22",79,5.6,17,18,"Drama"
1000000,0,21413,"The Battle of Shaker Heights",5.20209,"Released","2003-08-22",79,5.6,17,10749,"Romance"
1000000,444575,123678,"The Act of Killing",8.887411,"Released","2012-08-31",115,7.5,210,99,"Documentary"
1000000,274661,13362,"Taxi to the Dark Side",0.748565,"Released","2007-04-30",106,6.6,53,99,"Documentary"
1000000,0,39183,"Once in a Lifetime: The Extraordinary Story of the New York Cosmos",0.436148,"Released","2006-01-01",97,4.7,3,99,"Documentary"
0,0,62402,"Guiana 1838",0.030253,"Released","2004-09-24",120,2.8,3,18,"Drama"
1000000,0,201132,"Antarctica: A Year on Ice",1.883947,"Released","2013-09-05",92,7.2,29,18,"Drama"
1000000,0,201132,"Antarctica: A Year on Ice",1.883947,"Released","2013-09-05",92,7.2,29,12,"Adventure"
1000000,0,201132,"Antarctica: A Year on Ice",1.883947,"Released","2013-09-05",92,7.2,29,99,"Documentary"
650000,0,251471,"A LEGO Brickumentary",1.631274,"Released","2015-07-31",93,6.4,55,99,"Documentary"
1000000,0,112456,"Hardflip",0.341461,"Released","2012-06-01",114,4.7,5,18,"Drama"
1000000,0,112456,"Hardflip",0.341461,"Released","2012-06-01",114,4.7,5,28,"Action"
0,0,20296,"Chocolate: Deep Dark Secrets",0.887821,"Released","2005-09-16",200,3.4,6,53,"Thriller"
0,0,25983,"The House of the Devil",8.628485,"Released","2009-04-25",95,6,197,9648,"Mystery"
0,0,25983,"The House of the Devil",8.628485,"Released","2009-04-25",95,6,197,27,"Horror"
0,14870,66195,"The Perfect Host",6.507094,"Released","2010-07-01",93,6.2,135,35,"Comedy"
0,14870,66195,"The Perfect Host",6.507094,"Released","2010-07-01",93,6.2,135,53,"Thriller"
0,14870,66195,"The Perfect Host",6.507094,"Released","2010-07-01",93,6.2,135,80,"Crime"
0,0,16155,"Safe Men",1.190729,"Released","1998-08-17",88,6.3,16,35,"Comedy"
0,0,16155,"Safe Men",1.190729,"Released","1998-08-17",88,6.3,16,80,"Crime"
1000000,0,46727,"Speedway Junky",0.340019,"Released","1999-02-11",104,5.2,7,10749,"Romance"
1000000,0,46727,"Speedway Junky",0.340019,"Released","1999-02-11",104,5.2,7,18,"Drama"
1000000,0,46727,"Speedway Junky",0.340019,"Released","1999-02-11",104,5.2,7,80,"Crime"
0,0,55180,"The Last Big Thing",0.678475,"Released","1998-09-23",98,6,3,35,"Comedy"
0,0,55180,"The Last Big Thing",0.678475,"Released","1998-09-23",98,6,3,18,"Drama"
0,0,29015,"The Specials",9.055447,"Released","2000-09-22",82,5.5,11,28,"Action"
0,0,29015,"The Specials",9.055447,"Released","2000-09-22",82,5.5,11,35,"Comedy"
0,0,91122,"16 to Life",0.108468,"Released","2009-09-19",118,4.4,5,35,"Comedy"
0,0,91122,"16 to Life",0.108468,"Released","2009-09-19",118,4.4,5,10749,"Romance"
1000000,10018,18206,"Alone With Her",2.175696,"Released","2006-04-28",78,6.2,20,80,"Crime"
1000000,10018,18206,"Alone With Her",2.175696,"Released","2006-04-28",78,6.2,20,18,"Drama"
1000000,10018,18206,"Alone With Her",2.175696,"Released","2006-04-28",78,6.2,20,10749,"Romance"
1000000,10018,18206,"Alone With Her",2.175696,"Released","2006-04-28",78,6.2,20,53,"Thriller"
1000000,0,320146,"Creative Control",1.50211,"Released","2016-03-11",97,5.4,25,18,"Drama"
1000000,0,320146,"Creative Control",1.50211,"Released","2016-03-11",97,5.4,25,878,"Science Fiction"
1000000,7202,13856,"Special",1.260314,"Released","2006-01-30",81,6.6,32,18,"Drama"
1000000,7202,13856,"Special",1.260314,"Released","2006-01-30",81,6.6,32,14,"Fantasy"
1000000,7202,13856,"Special",1.260314,"Released","2006-01-30",81,6.6,32,878,"Science Fiction"
0,0,43630,"The Helix... Loaded",0.0206,"Rumored","2005-01-01",97,4.8,2,28,"Action"
0,0,43630,"The Helix... Loaded",0.0206,"Rumored","2005-01-01",97,4.8,2,35,"Comedy"
0,0,43630,"The Helix... Loaded",0.0206,"Rumored","2005-01-01",97,4.8,2,878,"Science Fiction"
0,0,56491,"In Her Line of Fire",0.429587,"Released","2006-04-21",88,3.3,9,18,"Drama"
0,0,56491,"In Her Line of Fire",0.429587,"Released","2006-04-21",88,3.3,9,28,"Action"
0,0,56491,"In Her Line of Fire",0.429587,"Released","2006-04-21",88,3.3,9,53,"Thriller"
0,0,99826,"The Jimmy Show",0.098351,"Released","2002-01-16",96,8,1,35,"Comedy"
0,0,99826,"The Jimmy Show",0.098351,"Released","2002-01-16",96,8,1,18,"Drama"
1000000,0,186935,"Heli",3.629777,"Released","2013-08-09",105,6.2,32,80,"Crime"
1000000,0,186935,"Heli",3.629777,"Released","2013-08-09",105,6.2,32,18,"Drama"
0,0,357441,"Karachi se Lahore",0.060003,"Released","2015-07-31",0,8,1,10751,"Family"
0,0,357441,"Karachi se Lahore",0.060003,"Released","2015-07-31",0,8,1,35,"Comedy"
900000,0,19344,"Loving Annabelle",7.145832,"Released","2006-03-08",76,6.4,55,18,"Drama"
900000,0,19344,"Loving Annabelle",7.145832,"Released","2006-03-08",76,6.4,55,10749,"Romance"
1000000,0,242083,"Hits",3.638411,"Released","2014-01-21",96,4.9,23,18,"Drama"
1000000,0,242083,"Hits",3.638411,"Released","2014-01-21",96,4.9,23,35,"Comedy"
0,0,18869,"Jimmy and Judy",1.255771,"Released","2006-01-01",99,5.4,8,28,"Action"
0,0,18869,"Jimmy and Judy",1.255771,"Released","2006-01-01",99,5.4,8,80,"Crime"
0,0,18869,"Jimmy and Judy",1.255771,"Released","2006-01-01",99,5.4,8,18,"Drama"
0,0,18869,"Jimmy and Judy",1.255771,"Released","2006-01-01",99,5.4,8,53,"Thriller"
0,0,26673,"Frat Party",0.783842,"Released","2009-01-01",84,3.5,4,35,"Comedy"
0,0,26673,"Frat Party",0.783842,"Released","2009-01-01",84,3.5,4,10749,"Romance"
0,0,41830,"The Party's Over",0.118324,"Released","1965-04-22",94,6.1,6,18,"Drama"
0,0,37694,"Proud",0.023681,"Released","2004-07-02",87,5.5,3,18,"Drama"
0,0,63287,"The Poker House",2.948576,"Released","2008-06-20",93,6.1,47,18,"Drama"
0,0,34592,"ZMD: Zombies of Mass Destruction",1.563711,"Released","2009-01-01",92,4.7,31,27,"Horror"
1000000,0,92635,"Snow White: A Deadly Summer",0.653495,"Released","2012-03-16",85,4.8,11,27,"Horror"
1000000,0,92635,"Snow White: A Deadly Summer",0.653495,"Released","2012-03-16",85,4.8,11,53,"Thriller"
0,0,258755,"Hidden Away",1.233688,"Released","2014-10-03",96,7.6,26,10749,"Romance"
0,0,258755,"Hidden Away",1.233688,"Released","2014-10-03",96,7.6,26,18,"Drama"
1000000,0,96534,"My Last Day Without You",0.153625,"Released","2011-06-11",90,5.7,3,35,"Comedy"
1000000,0,96534,"My Last Day Without You",0.153625,"Released","2011-06-11",90,5.7,3,18,"Drama"
1000000,0,96534,"My Last Day Without You",0.153625,"Released","2011-06-11",90,5.7,3,10749,"Romance"
0,0,21283,"Steppin: The Movie",0.328498,"Released","2009-05-19",85,5,4,35,"Comedy"
0,0,21283,"Steppin: The Movie",0.328498,"Released","2009-05-19",85,5,4,10749,"Romance"
1000000,0,272724,"Doc Holliday's Revenge",0.4594,"Released","2014-06-01",84,3.2,3,37,"Western"
0,0,84178,"Black Rock",7.207051,"Released","2012-01-21",83,4.9,78,53,"Thriller"
0,0,84178,"Black Rock",7.207051,"Released","2012-01-21",83,4.9,78,27,"Horror"
0,0,101179,"Truth or Dare",6.679954,"Released","2012-08-05",95,5.7,117,27,"Horror"
0,0,101179,"Truth or Dare",6.679954,"Released","2012-08-05",95,5.7,117,53,"Thriller"
0,0,101179,"Truth or Dare",6.679954,"Released","2012-08-05",95,5.7,117,9648,"Mystery"
0,0,52462,"The Pet",1.284741,"Released","2006-05-17",94,5.3,3,18,"Drama"
0,0,52462,"The Pet",1.284741,"Released","2006-05-17",94,5.3,3,53,"Thriller"
1000000,0,269057,"Bang Bang Baby",0.973323,"Released","2014-09-08",90,6.6,8,878,"Science Fiction"
1000000,0,269057,"Bang Bang Baby",0.973323,"Released","2014-09-08",90,6.6,8,18,"Drama"
1000000,0,269057,"Bang Bang Baby",0.973323,"Released","2014-09-08",90,6.6,8,10402,"Music"
1,0,287524,"Fear Clinic",1.859965,"Released","2014-10-31",95,4,42,27,"Horror"
0,0,206213,"Zombie Hunter",3.418372,"Released","2013-07-25",93,3.5,34,35,"Comedy"
0,0,206213,"Zombie Hunter",3.418372,"Released","2013-07-25",93,3.5,34,28,"Action"
0,0,206213,"Zombie Hunter",3.418372,"Released","2013-07-25",93,3.5,34,878,"Science Fiction"
0,0,206213,"Zombie Hunter",3.418372,"Released","2013-07-25",93,3.5,34,53,"Thriller"
0,0,248402,"A Fine Step",0.65434,"Released","2014-04-16",90,4.1,7,18,"Drama"
950000,814666,29146,"Charly",0.178689,"Released","1968-09-23",103,6.6,28,18,"Drama"
950000,814666,29146,"Charly",0.178689,"Released","1968-09-23",103,6.6,28,10749,"Romance"
950000,814666,29146,"Charly",0.178689,"Released","1968-09-23",103,6.6,28,878,"Science Fiction"
950000,0,207769,"Banshee Chapter",7.310879,"Released","2013-08-26",87,5.7,92,27,"Horror"
950000,0,207769,"Banshee Chapter",7.310879,"Released","2013-08-26",87,5.7,92,53,"Thriller"
950000,0,271185,"Ask Me Anything",8.976128,"Released","2014-04-19",100,5.5,155,18,"Drama"
950000,0,271185,"Ask Me Anything",8.976128,"Released","2014-04-19",100,5.5,155,9648,"Mystery"
950000,0,271185,"Ask Me Anything",8.976128,"Released","2014-04-19",100,5.5,155,53,"Thriller"
0,0,29731,"And Then Came Love",0.280829,"Released","2007-01-01",90,5,1,35,"Comedy"
0,0,29731,"And Then Came Love",0.280829,"Released","2007-01-01",90,5,1,10749,"Romance"
913000,0,292539,"Food Chains",0.795698,"Released","2014-04-26",83,7.4,8,99,"Documentary"
910000,9600000,654,"On the Waterfront",16.015599,"Released","1954-06-22",108,8,357,80,"Crime"
910000,9600000,654,"On the Waterfront",16.015599,"Released","1954-06-22",108,8,357,18,"Drama"
930000,30905,91070,"L!fe Happens",5.974156,"Released","2011-06-18",100,5.3,66,35,"Comedy"
852510,1185783,2009,"4 Months, 3 Weeks and 2 Days",9.270133,"Released","2007-08-24",113,7.3,156,18,"Drama"
0,0,323270,"The Horror Network Vol. 1",0.392658,"Released","2015-10-27",0,5,2,27,"Horror"
950000,7022209,2652,"Hard Candy",25.918007,"Released","2005-01-14",103,6.8,701,18,"Drama"
950000,7022209,2652,"Hard Candy",25.918007,"Released","2005-01-14",103,6.8,701,53,"Thriller"
900000,381420,9813,"The Quiet",4.0971,"Released","2005-09-12",96,6.1,73,18,"Drama"
900000,381420,9813,"The Quiet",4.0971,"Released","2005-09-12",96,6.1,73,53,"Thriller"
0,0,60421,"Circumstance",2.34239,"Released","2011-08-26",107,7.4,23,18,"Drama"
0,17385830,157354,"Fruitvale Station",20.967146,"Released","2013-07-25",85,7.3,390,18,"Drama"
0,0,127867,"The Brass Teapot",10.639774,"Released","2012-09-08",100,5.8,160,35,"Comedy"
0,0,127867,"The Brass Teapot",10.639774,"Released","2012-09-08",100,5.8,160,14,"Fantasy"
0,0,127867,"The Brass Teapot",10.639774,"Released","2012-09-08",100,5.8,160,53,"Thriller"
858000,267447150,3170,"Bambi",47.651878,"Released","1942-08-14",70,6.8,1405,16,"Animation"
858000,267447150,3170,"Bambi",47.651878,"Released","1942-08-14",70,6.8,1405,18,"Drama"
858000,267447150,3170,"Bambi",47.651878,"Released","1942-08-14",70,6.8,1405,10751,"Family"
0,0,14014,"The Hammer",0.957022,"Released","2007-04-01",88,6.5,15,35,"Comedy"
850000,819939,15708,"Latter Days",5.424916,"Released","2003-07-10",107,6.7,56,18,"Drama"
850000,819939,15708,"Latter Days",5.424916,"Released","2003-07-10",107,6.7,56,35,"Comedy"
850000,819939,15708,"Latter Days",5.424916,"Released","2003-07-10",107,6.7,56,10749,"Romance"
0,0,146882,"Elza",0.007254,"Released","2011-04-11",78,0,0,18,"Drama"
1000000,0,215918,"1982",0.175885,"Released","2013-12-31",90,5,1,18,"Drama"
850000,1243961,84200,"For a Good Time, Call...",14.238376,"Released","2012-08-31",85,5.8,110,35,"Comedy"
0,3094813,84184,"Celeste & Jesse Forever",9.436431,"Released","2012-08-03",91,6.4,163,35,"Comedy"
0,3094813,84184,"Celeste & Jesse Forever",9.436431,"Released","2012-08-03",91,6.4,163,18,"Drama"
0,3094813,84184,"Celeste & Jesse Forever",9.436431,"Released","2012-08-03",91,6.4,163,10749,"Romance"
0,0,45767,"Time Changer",0.339757,"Released","2002-10-25",95,5.2,9,35,"Comedy"
0,0,45767,"Time Changer",0.339757,"Released","2002-10-25",95,5.2,9,18,"Drama"
0,0,45767,"Time Changer",0.339757,"Released","2002-10-25",95,5.2,9,10751,"Family"
0,0,45767,"Time Changer",0.339757,"Released","2002-10-25",95,5.2,9,878,"Science Fiction"
0,0,14823,"London to Brighton",3.060685,"Released","2006-12-01",85,6.5,34,80,"Crime"
0,0,14823,"London to Brighton",3.060685,"Released","2006-12-01",85,6.5,34,18,"Drama"
0,0,14823,"London to Brighton",3.060685,"Released","2006-12-01",85,6.5,34,53,"Thriller"
0,0,367551,"American Hero",5.023091,"Released","2015-12-11",86,5,62,28,"Action"
0,0,367551,"American Hero",5.023091,"Released","2015-12-11",86,5,62,35,"Comedy"
0,0,367551,"American Hero",5.023091,"Released","2015-12-11",86,5,62,878,"Science Fiction"
0,0,343409,"Windsor Drive",0.504251,"Released","2015-06-26",90,2,1,53,"Thriller"
0,0,343409,"Windsor Drive",0.504251,"Released","2015-06-26",90,2,1,9648,"Mystery"
800000,0,60243,"A Separation",12.049373,"Released","2011-03-15",123,7.7,469,18,"Drama"
0,0,57294,"Crying with Laughter",0.108135,"Rumored","2009-06-01",93,7,1,35,"Comedy"
0,0,57294,"Crying with Laughter",0.108135,"Rumored","2009-06-01",93,7,1,18,"Drama"
0,0,57294,"Crying with Laughter",0.108135,"Rumored","2009-06-01",93,7,1,53,"Thriller"
0,0,11446,"Welcome to the Dollhouse",5.870319,"Released","1995-05-24",88,6.9,103,35,"Comedy"
0,0,11446,"Welcome to the Dollhouse",5.870319,"Released","1995-05-24",88,6.9,103,18,"Drama"
800000,1001437,47889,"Ruby in Paradise",0.59424,"Released","1993-10-08",114,5.6,10,18,"Drama"
800000,1001437,47889,"Ruby in Paradise",0.59424,"Released","1993-10-08",114,5.6,10,10749,"Romance"
800000,2816116,25461,"Raising Victor Vargas",3.643662,"Released","2002-05-16",88,7.8,13,18,"Drama"
800000,2816116,25461,"Raising Victor Vargas",3.643662,"Released","2002-05-16",88,7.8,13,10749,"Romance"
0,0,905,"Pandora's Box",1.824184,"Released","1929-01-30",109,7.6,45,18,"Drama"
0,0,905,"Pandora's Box",1.824184,"Released","1929-01-30",109,7.6,45,53,"Thriller"
0,0,905,"Pandora's Box",1.824184,"Released","1929-01-30",109,7.6,45,10749,"Romance"
0,0,78705,"Live-In Maid",0.038706,"Released","2004-09-21",83,7.8,3,18,"Drama"
0,0,78705,"Live-In Maid",0.038706,"Released","2004-09-21",83,7.8,3,10769,"Foreign"
0,0,25212,"Deterrence",2.171288,"Released","2000-03-10",101,6.1,7,28,"Action"
0,0,25212,"Deterrence",2.171288,"Released","2000-03-10",101,6.1,7,18,"Drama"
0,0,25212,"Deterrence",2.171288,"Released","2000-03-10",101,6.1,7,9648,"Mystery"
0,0,25212,"Deterrence",2.171288,"Released","2000-03-10",101,6.1,7,53,"Thriller"
800000,62852,26899,"The Mudge Boy",5.292536,"Released","2003-01-17",94,7.3,23,18,"Drama"
0,0,146269,"The Young Unknowns",0.004922,"Released","2000-03-12",87,0,0,18,"Drama"
0,0,292483,"Not Cool",1.186971,"Released","2014-09-23",90,3.7,25,35,"Comedy"
800000,1984662,14451,"Dead Snow",11.205726,"Released","2009-01-09",91,6.1,311,27,"Horror"
800000,1984662,14451,"Dead Snow",11.205726,"Released","2009-01-09",91,6.1,311,35,"Comedy"
780000,0,10105,"Saints and Soldiers",6.003418,"Released","2003-09-11",90,6.6,98,28,"Action"
780000,0,10105,"Saints and Soldiers",6.003418,"Released","2003-09-11",90,6.6,98,12,"Adventure"
780000,0,10105,"Saints and Soldiers",6.003418,"Released","2003-09-11",90,6.6,98,18,"Drama"
780000,0,10105,"Saints and Soldiers",6.003418,"Released","2003-09-11",90,6.6,98,36,"History"
780000,0,10105,"Saints and Soldiers",6.003418,"Released","2003-09-11",90,6.6,98,10752,"War"
0,0,211557,"Vessel",0.322553,"Released","2012-10-28",14,5.9,8,27,"Horror"
0,0,211557,"Vessel",0.322553,"Released","2012-10-28",14,5.9,8,878,"Science Fiction"
777000,1.4e+08,838,"American Graffiti",19.326115,"Released","1973-08-01",110,6.9,324,35,"Comedy"
777000,1.4e+08,838,"American Graffiti",19.326115,"Released","1973-08-01",110,6.9,324,18,"Drama"
0,0,40862,"Iraq for Sale: The War Profiteers",1.517771,"Released","2006-01-01",75,8,6,99,"Documentary"
0,0,13158,"Aqua Teen Hunger Force Colon Movie Film for Theaters",1.453146,"Released","2007-04-13",86,6.5,35,16,"Animation"
0,0,13158,"Aqua Teen Hunger Force Colon Movie Film for Theaters",1.453146,"Released","2007-04-13",86,6.5,35,35,"Comedy"
750000,4007792,84332,"Safety Not Guaranteed",25.186002,"Released","2012-06-08",85,6.8,556,35,"Comedy"
750000,4007792,84332,"Safety Not Guaranteed",25.186002,"Released","2012-06-08",85,6.8,556,10749,"Romance"
750000,4007792,84332,"Safety Not Guaranteed",25.186002,"Released","2012-06-08",85,6.8,556,878,"Science Fiction"
750000,4007792,84332,"Safety Not Guaranteed",25.186002,"Released","2012-06-08",85,6.8,556,18,"Drama"
0,0,74510,"Kevin Hart: Laugh at My Pain",5.498834,"Released","2011-09-09",89,7.7,43,35,"Comedy"
0,0,74510,"Kevin Hart: Laugh at My Pain",5.498834,"Released","2011-09-09",89,7.7,43,99,"Documentary"
500000,171760,74725,"Kill List",12.203041,"Released","2011-09-02",95,6,210,27,"Horror"
500000,171760,74725,"Kill List",12.203041,"Released","2011-09-02",95,6,210,53,"Thriller"
500000,171760,74725,"Kill List",12.203041,"Released","2011-09-02",95,6,210,80,"Crime"
750000,78396,58428,"The Innkeepers",14.386807,"Released","2011-12-01",102,5.4,219,27,"Horror"
750000,78396,58428,"The Innkeepers",14.386807,"Released","2011-12-01",102,5.4,219,53,"Thriller"
750000,0,8416,"The Conformist",8.429295,"Released","1970-10-21",107,7.6,127,18,"Drama"
500000,0,36584,"Interview with the Assassin",0.471264,"Released","2002-05-09",88,5.6,5,18,"Drama"
500000,0,36584,"Interview with the Assassin",0.471264,"Released","2002-05-09",88,5.6,5,53,"Thriller"
0,0,13429,"Donkey Punch",3.283886,"Released","2008-07-18",99,4.5,52,27,"Horror"
0,0,13429,"Donkey Punch",3.283886,"Released","2008-07-18",99,4.5,52,18,"Drama"
0,0,13429,"Donkey Punch",3.283886,"Released","2008-07-18",99,4.5,52,53,"Thriller"
0,0,13429,"Donkey Punch",3.283886,"Released","2008-07-18",99,4.5,52,80,"Crime"
750000,0,9022,"All the Boys Love Mandy Lane",12.284939,"Released","2008-02-15",90,5.7,209,27,"Horror"
750000,0,9022,"All the Boys Love Mandy Lane",12.284939,"Released","2008-02-15",90,5.7,209,9648,"Mystery"
750000,0,9022,"All the Boys Love Mandy Lane",12.284939,"Released","2008-02-15",90,5.7,209,53,"Thriller"
0,0,22530,"Bled",1.039149,"Released","2008-01-01",95,3.8,4,27,"Horror"
730000,8e+06,288,"High Noon",18.644023,"Released","1952-03-27",85,7.6,334,37,"Western"
700000,7830611,14275,"Hoop Dreams",9.188431,"Released","1994-09-12",171,7.7,87,99,"Documentary"
0,0,2287,"Rize",1.623769,"Released","2005-01-15",86,5.9,13,99,"Documentary"
700000,1667192,18734,"L.I.E.",7.731064,"Released","2001-01-20",97,6.7,31,18,"Drama"
0,0,206197,"The Sisterhood of Night",2.868942,"Released","2015-04-10",104,6.5,31,9648,"Mystery"
0,0,206197,"The Sisterhood of Night",2.868942,"Released","2015-04-10",104,6.5,31,18,"Drama"
0,0,206197,"The Sisterhood of Night",2.868942,"Released","2015-04-10",104,6.5,31,53,"Thriller"
0,0,26837,"B-Girl",0.631571,"Released","2009-07-29",84,5.5,7,80,"Crime"
0,0,26837,"B-Girl",0.631571,"Released","2009-07-29",84,5.5,7,18,"Drama"
0,0,26837,"B-Girl",0.631571,"Released","2009-07-29",84,5.5,7,10402,"Music"
700000,4911725,7859,"Half Nelson",12.378031,"Released","2006-08-11",107,6.5,240,18,"Drama"
700000,10508,302579,"Naturally Native",0.578798,"Released","1999-10-08",107,0,0,18,"Drama"
0,0,51955,"Hav Plenty",0.003142,"Released","1997-09-11",92,0,0,28,"Action"
0,0,51955,"Hav Plenty",0.003142,"Released","1997-09-11",92,0,0,35,"Comedy"
0,0,51955,"Hav Plenty",0.003142,"Released","1997-09-11",92,0,0,10749,"Romance"
0,0,51955,"Hav Plenty",0.003142,"Released","1997-09-11",92,0,0,878,"Science Fiction"
0,0,51955,"Hav Plenty",0.003142,"Released","1997-09-11",92,0,0,53,"Thriller"
750000,0,376004,"Adulterers",1.471139,"Released","2016-01-05",80,5.2,16,53,"Thriller"
750000,0,376004,"Adulterers",1.471139,"Released","2016-01-05",80,5.2,16,80,"Crime"
750000,0,376004,"Adulterers",1.471139,"Released","2016-01-05",80,5.2,16,18,"Drama"
650,0,158752,"Escape from Tomorrow",1.352222,"Released","2013-10-11",90,4.8,87,27,"Horror"
650,0,158752,"Escape from Tomorrow",1.352222,"Released","2013-10-11",90,4.8,87,14,"Fantasy"
0,0,40658,"Starsuckers",0.429083,"Released","2009-09-30",103,6.2,5,99,"Documentary"
0,0,40658,"Starsuckers",0.429083,"Released","2009-09-30",103,6.2,5,10769,"Foreign"
0,0,296943,"The Hadza:  Last of the First",0.045648,"Released","2014-10-31",70,0,0,99,"Documentary"
0,0,118612,"After",4.596157,"Released","2012-08-27",90,5.6,63,9648,"Mystery"
0,0,118612,"After",4.596157,"Released","2012-08-27",90,5.6,63,53,"Thriller"
625000,0,138976,"Treachery",0.283059,"Released","2013-05-16",68,4.8,5,18,"Drama"
700000,0,323967,"Walter",2.659006,"Released","2015-03-13",87,5.3,26,18,"Drama"
700000,0,323967,"Walter",2.659006,"Released","2015-03-13",87,5.3,26,35,"Comedy"
609000,3202000,3080,"Top Hat",3.898498,"Released","1935-09-06",101,7.4,59,35,"Comedy"
609000,3202000,3080,"Top Hat",3.898498,"Released","1935-09-06",101,7.4,59,10402,"Music"
609000,3202000,3080,"Top Hat",3.898498,"Released","1935-09-06",101,7.4,59,10749,"Romance"
60000,2.48e+08,2667,"The Blair Witch Project",41.690578,"Released","1999-07-14",81,6.3,1055,27,"Horror"
60000,2.48e+08,2667,"The Blair Witch Project",41.690578,"Released","1999-07-14",81,6.3,1055,9648,"Mystery"
600000,34505110,9459,"Woodstock",3.409764,"Released","1970-03-26",225,7.1,66,36,"History"
600000,34505110,9459,"Woodstock",3.409764,"Released","1970-03-26",225,7.1,66,99,"Documentary"
600000,34505110,9459,"Woodstock",3.409764,"Released","1970-03-26",225,7.1,66,10402,"Music"
600000,0,11598,"The Kentucky Fried Movie",10.861167,"Released","1977-08-10",83,6.4,66,35,"Comedy"
0,0,26916,"Mercy Streets",0.099902,"Released","2000-10-31",106,5.5,2,28,"Action"
0,0,26916,"Mercy Streets",0.099902,"Released","2000-10-31",106,5.5,2,12,"Adventure"
0,0,26916,"Mercy Streets",0.099902,"Released","2000-10-31",106,5.5,2,18,"Drama"
0,0,181940,"Carousel of Revenge",0.006069,"Released","2007-07-20",103,0,0,53,"Thriller"
0,0,181940,"Carousel of Revenge",0.006069,"Released","2007-07-20",103,0,0,9648,"Mystery"
0,0,125263,"Broken Vessels",0.069277,"Released","1998-04-18",90,6,2,18,"Drama"
0,0,263503,"Water & Power",0.350557,"Released","2014-05-02",0,3,1,80,"Crime"
0,0,263503,"Water & Power",0.350557,"Released","2014-05-02",0,3,1,18,"Drama"
522360,0,324322,"They Will Have to Kill Us First",0.071349,"Released","2015-10-13",105,5,1,10402,"Music"
522360,0,324322,"They Will Have to Kill Us First",0.071349,"Released","2015-10-13",105,5,1,99,"Documentary"
0,0,375950,"The Country Doctor",2.651304,"Released","2016-03-23",102,6,63,18,"Drama"
0,0,375950,"The Country Doctor",2.651304,"Released","2016-03-23",102,6,63,35,"Comedy"
0,0,278348,"The Maid's Room",1.501688,"Released","2014-08-08",98,4.8,4,53,"Thriller"
560000,12299668,704,"A Hard Day's Night",10.730056,"Released","1964-07-06",88,7.3,168,35,"Comedy"
560000,12299668,704,"A Hard Day's Night",10.730056,"Released","1964-07-06",88,7.3,168,10402,"Music"
56000,0,70875,"The Harvest (La Cosecha)",0.010909,"Rumored","2011-07-29",80,0,0,99,"Documentary"
550000,0,75986,"Love Letters",0.001586,"Released","1983-04-01",98,4.6,4,18,"Drama"
550000,0,75986,"Love Letters",0.001586,"Released","1983-04-01",98,4.6,4,53,"Thriller"
0,0,385636,"Juliet and Alfa Romeo",0.061248,"Released","2015-09-17",83,6,1,35,"Comedy"
0,0,385636,"Juliet and Alfa Romeo",0.061248,"Released","2015-09-17",83,6,1,18,"Drama"
500000,33456317,14438,"Fireproof",6.093989,"Released","2008-09-26",122,7,100,18,"Drama"
550000,0,211086,"Faith Connections",0.48088,"Released","2013-11-21",115,4.2,3,99,"Documentary"
550000,0,211086,"Faith Connections",0.48088,"Released","2013-11-21",115,4.2,3,18,"Drama"
0,0,23069,"Benji",2.651418,"Released","1974-10-17",86,6.1,35,12,"Adventure"
0,0,23069,"Benji",2.651418,"Released","1974-10-17",86,6.1,35,10751,"Family"
